carat_weight,total_sales_price,cut,color,clarity
0.6,2480,9,5,2
0.5,2480,9,4,7
0.71,2480,2,7,7
0.53,2480,9,6,7
0.51,2480,7,2,1
0.51,2480,7,1,6
0.5,2480,9,4,5
0.5,2480,9,0,2
0.5,2480,9,5,5
1.22,2481,5,10,3
0.5,2482,9,2,2
0.5,2482,9,2,2
0.53,2482,9,0,4
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.58,2482,9,4,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.73,2482,6,6,7
0.5,2482,9,2,2
0.5,2482,9,2,2
0.53,2482,2,1,6
0.71,2482,9,8,7
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.4,2482,9,0,1
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,5,7
0.5,2482,9,2,2
0.5,2482,6,0,4
0.5,2482,9,1,2
0.5,2482,9,1,2
0.53,2482,9,0,4
0.57,2482,9,5,7
0.5,2482,8,2,6
0.5,2482,9,3,4
0.5,2482,9,2,2
0.5,2482,9,3,4
0.5,2482,8,2,6
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,2,2
0.5,2482,9,3,4
0.51,2482,9,5,6
0.5,2482,9,1,2
0.5,2482,9,1,2
0.5,2482,9,5,4
0.5,2482,9,5,4
0.5,2482,9,2,2
0.5,2482,9,5,4
0.5,2482,9,5,4
0.51,2482,9,1,2
0.5,2482,9,2,2
0.5,2482,9,5,7
0.53,2482,9,0,3
0.5,2482,9,2,2
0.51,2482,5,3,6
0.5,2482,9,2,2
0.57,2482,9,5,7
0.53,2484,9,3,2
0.71,2484,9,8,4
0.53,2484,9,5,4
0.73,2484,7,3,0
0.53,2484,9,5,4
0.4,2484,9,3,7
0.5,2484,9,0,4
0.53,2484,9,3,2
0.9,2484,7,4,0
0.92,2484,4,9,4
0.52,2484,9,4,2
0.73,2484,9,8,2
0.72,2484,9,7,2
0.5,2484,6,2,1
0.92,2484,6,10,4
0.51,2484,9,4,2
0.51,2484,9,4,2
0.5,2484,9,3,2
0.57,2484,9,3,2
0.5,2484,4,0,5
0.55,2484,5,1,5
0.6,2484,9,1,3
0.56,2484,9,0,3
0.5,2484,7,1,6
0.6,2484,9,5,5
0.6,2484,9,4,2
0.6,2484,9,5,5
0.6,2484,9,5,5
0.23,2484,1,10,2
0.57,2484,1,10,7
0.5,2484,9,3,2
0.57,2484,5,10,4
0.52,2484,7,2,4
0.5,2484,2,2,1
0.54,2484,9,7,7
0.46,2484,9,4,7
0.5,2484,5,0,7
0.53,2484,9,3,2
0.6,2484,1,10,1
0.6,2484,5,10,7
0.6,2484,5,10,7
1.0,2484,7,8,3
0.5,2484,9,3,2
0.55,2484,9,4,5
0.51,2484,0,10,2
0.54,2486,9,4,4
0.54,2486,9,4,4
0.71,2486,9,7,5
0.5,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.6,2486,9,5,5
0.7,2486,4,6,2
0.71,2486,9,7,4
0.74,2486,7,6,3
0.65,2486,9,6,3
0.5,2486,9,1,2
0.5,2486,9,1,2
0.63,2486,7,3,4
0.5,2486,9,1,2
0.5,2486,9,1,2
0.53,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.51,2486,7,2,4
0.51,2486,7,2,4
0.51,2486,7,2,4
0.5,2486,9,1,2
0.6,2486,9,5,5
0.71,2486,5,5,5
0.51,2486,9,1,6
0.6,2486,9,5,5
0.51,2486,9,2,3
0.5,2486,9,1,4
0.5,2486,9,1,4
0.5,2486,9,1,2
0.5,2486,9,5,6
0.5,2486,9,1,2
0.5,2486,9,1,4
0.5,2486,9,1,4
0.5,2486,9,1,2
0.5,2486,9,1,2
0.5,2486,9,1,2
0.58,2486,9,2,3
0.42,2486,9,2,1
0.5,2486,9,1,4
0.5,2486,9,1,2
0.7,2488,9,8,7
0.47,2488,9,4,7
0.7,2488,9,8,7
0.7,2488,9,3,0
0.7,2488,9,3,0
0.6,2488,9,2,3
0.71,2488,9,7,2
0.7,2488,9,7,2
0.6,2488,9,2,3
0.6,2488,9,6,7
0.6,2488,9,6,7
0.8,2488,9,8,2
0.51,2488,9,3,5
0.58,2488,5,1,4
0.43,2488,9,1,6
0.41,2488,9,1,1
0.53,2488,2,2,6
0.6,2488,9,6,5
0.53,2488,2,0,4
0.5,2488,4,0,5
0.6,2488,9,5,4
0.6,2488,9,5,4
0.6,2488,9,2,3
0.7,2488,9,3,0
0.53,2488,3,0,4
0.5,2488,2,0,7
0.51,2488,9,0,2
0.7,2488,9,8,7
0.7,2488,9,8,7
0.6,2488,9,1,3
0.6,2488,9,1,3
0.59,2488,9,4,2
0.53,2488,3,0,4
0.55,2488,7,2,6
0.52,2488,9,5,4
0.6,2490,9,1,3
0.61,2490,9,7,6
0.5,2490,9,0,3
0.53,2490,9,3,3
0.53,2490,9,6,6
0.65,2490,9,1,3
0.63,2490,9,4,3
0.63,2490,9,4,3
0.58,2490,9,3,2
0.53,2490,9,3,3
0.51,2490,9,2,5
0.54,2490,7,2,1
0.72,2490,9,3,0
0.5,2490,6,2,7
0.58,2490,9,1,3
0.61,2490,7,2,2
0.57,2490,3,3,5
0.54,2490,7,1,4
0.6,2490,1,1,2
0.61,2490,2,5,5
0.75,2490,9,7,5
0.5,2490,9,0,3
0.9,2490,2,7,3
0.5,2490,7,4,6
0.5,2490,9,3,2
0.63,2490,9,7,1
0.6,2490,9,5,5
0.58,2490,9,5,4
0.63,2490,9,7,1
0.55,2490,9,6,6
0.56,2490,2,0,6
0.5,2490,3,3,7
0.61,2490,9,5,3
0.51,2492,9,0,2
0.57,2492,9,4,2
0.51,2492,9,0,2
0.7,2492,6,4,0
0.81,2492,9,8,5
0.51,2492,9,3,2
0.52,2492,9,4,7
0.51,2492,9,0,2
0.7,2492,9,5,0
0.51,2492,9,0,2
0.7,2492,7,1,3
0.5,2492,9,4,4
0.41,2492,9,2,6
0.5,2492,9,5,4
0.5,2492,9,5,4
0.5,2492,9,3,2
0.5,2492,9,5,4
0.5,2492,9,4,4
0.5,2492,8,0,4
0.54,2492,9,5,6
0.5,2492,9,3,2
0.5,2492,9,5,4
0.5,2492,9,5,4
0.5,2492,9,5,4
0.5,2492,9,3,2
0.71,2493,1,10,7
0.71,2493,1,10,7
0.5,2494,9,0,5
0.57,2494,9,5,2
0.5,2494,9,0,5
0.6,2494,9,5,5
0.61,2494,9,2,3
0.5,2494,9,2,4
0.5,2494,9,0,5
0.5,2494,9,0,4
0.5,2494,9,1,2
0.59,2494,9,3,2
0.43,2494,5,1,6
0.61,2494,5,4,7
0.5,2494,9,1,2
0.5,2494,9,2,4
0.57,2494,9,5,2
0.61,2494,9,2,3
0.5,2494,3,0,7
0.5,2494,5,0,7
0.5,2494,9,4,5
0.5,2494,9,0,5
0.5,2494,9,0,5
0.5,2494,9,3,5
0.6,2494,9,4,3
0.51,2494,9,5,7
0.5,2494,9,0,5
0.5,2494,9,0,5
0.59,2494,9,5,3
0.53,2494,3,0,5
0.71,2494,2,6,4
0.71,2494,2,6,5
0.55,2495,1,10,3
0.55,2495,1,10,3
0.55,2495,1,10,6
0.49,2495,3,10,5
0.63,2495,3,10,2
0.63,2496,9,0,0
0.81,2496,3,1,0
0.7,2496,4,1,0
0.6,2496,9,3,3
0.5,2496,9,3,5
0.5,2496,9,3,5
0.7,2496,9,7,4
0.81,2496,5,6,2
0.5,2496,9,4,4
0.54,2496,9,5,4
0.7,2496,9,8,5
0.5,2496,9,3,5
0.65,2496,9,5,3
0.5,2496,7,1,4
0.75,2496,8,5,4
0.5,2496,9,5,5
0.52,2496,9,6,1
0.7,2496,9,6,2
0.5,2496,9,3,5
0.5,2496,9,3,5
0.8,2496,9,6,3
0.52,2496,6,1,4
0.54,2496,9,1,2
0.54,2496,9,5,4
0.5,2496,9,4,4
0.52,2496,9,4,7
0.5,2496,9,4,4
0.52,2496,8,0,5
0.52,2496,6,1,5
0.6,2496,4,0,2
0.5,2496,9,4,4
0.5,2496,4,0,5
0.6,2496,5,5,7
0.52,2496,8,0,5
0.63,2496,2,2,6
0.54,2496,9,6,6
0.54,2496,9,3,2
0.5,2496,8,1,4
0.5,2496,9,3,5
0.55,2496,2,1,6
0.5,2496,9,3,5
0.52,2496,9,3,5
0.52,2496,2,1,6
0.56,2496,9,2,2
0.5,2496,5,0,5
0.55,2496,7,3,6
0.8,2496,9,7,3
0.5,2496,6,2,4
0.5,2496,9,3,5
0.5,2496,5,0,5
0.5,2496,5,1,4
0.5,2496,5,1,4
0.5,2496,9,3,5
0.8,2496,9,7,3
0.5,2496,9,1,2
0.73,2497,6,10,2
0.73,2497,1,10,2
0.51,2498,9,2,2
0.5,2498,9,0,2
0.45,2498,9,3,6
0.53,2498,9,0,3
0.45,2498,9,3,6
0.53,2498,9,0,3
0.58,2498,9,3,3
0.81,2498,6,6,3
0.51,2498,9,4,2
0.51,2498,9,4,2
0.51,2498,7,0,4
0.51,2498,2,0,4
0.51,2498,9,2,2
0.51,2498,9,5,7
0.61,2498,9,5,5
0.62,2498,9,6,7
0.51,2498,5,1,6
0.51,2498,5,1,7
0.52,2498,3,1,4
0.54,2498,9,5,7
0.5,2498,9,3,4
0.51,2498,8,1,7
0.51,2498,8,2,7
0.5,2498,9,4,5
0.5,2498,9,0,2
0.5,2498,9,4,6
0.5,2498,9,4,5
0.51,2499,3,10,2
0.51,2499,3,10,2
0.56,2500,9,4,2
0.53,2500,9,3,4
0.7,2500,9,8,2
0.5,2500,9,4,7
0.51,2500,9,1,2
0.5,2500,9,5,5
0.5,2500,9,2,5
0.5,2500,9,6,5
0.5,2500,9,3,2
0.5,2500,9,3,2
0.71,2500,9,7,3
0.51,2500,9,1,2
0.52,2500,9,4,2
0.5,2500,9,2,5
0.52,2500,9,4,2
0.56,2500,9,4,3
1.0,2500,6,8,0
0.56,2500,9,5,5
1.0,2500,5,7,3
0.51,2500,9,1,2
0.5,2500,9,0,7
0.52,2500,9,5,5
0.8,2500,9,9,7
0.5,2500,9,3,2
0.5,2500,9,3,2
0.5,2500,9,2,2
0.5,2500,4,2,4
0.7,2500,2,3,2
0.5,2500,9,2,5
0.62,2500,2,4,1
0.63,2500,2,5,6
0.42,2500,9,0,6
0.85,2500,7,7,5
0.5,2500,2,0,6
0.53,2500,2,0,7
0.5,2500,9,7,1
0.7,2500,9,6,4
0.7,2500,9,6,4
0.55,2500,9,4,7
0.5,2500,9,0,7
0.5,2500,9,4,7
0.5,2500,9,4,7
0.51,2500,3,2,4
0.5,2500,9,4,7
0.5,2500,3,3,6
0.8,2500,9,8,5
0.5,2500,9,3,7
0.52,2500,9,5,5
0.5,2500,9,5,7
0.5,2500,9,5,7
0.5,2500,9,5,7
0.52,2500,9,5,5
0.5,2500,9,5,7
0.5,2500,9,2,5
0.48,2500,9,4,6
0.5,2500,8,2,6
0.5,2500,9,5,7
0.52,2500,9,5,5
0.5,2500,9,5,7
0.5,2500,9,3,7
0.52,2500,9,5,5
0.5,2500,9,5,7
0.5,2500,9,5,7
0.5,2500,9,2,2
0.5,2500,9,3,2
0.5,2500,9,3,2
1.01,2501,1,10,0
0.5,2502,9,4,6
0.66,2502,9,7,1
0.9,2502,9,8,3
0.52,2502,9,4,5
0.46,2502,6,1,1
0.47,2502,9,4,6
0.61,2502,9,5,3
0.47,2502,3,2,6
0.5,2502,9,4,6
0.51,2502,6,0,5
0.61,2502,5,5,4
0.56,2502,2,3,4
0.52,2502,5,2,6
0.38,2502,9,0,1
0.51,2502,5,0,4
0.53,2502,8,3,6
0.44,2502,5,10,6
0.52,2502,9,4,5
0.55,2502,9,2,2
0.5,2502,9,3,4
0.5,2502,9,3,4
0.53,2502,9,3,2
0.5,2502,6,0,7
0.5,2502,9,3,4
0.5,2502,8,1,6
1.03,2504,3,6,0
0.72,2504,2,2,0
0.65,2504,9,6,5
0.61,2504,4,0,2
0.5,2504,9,1,2
0.52,2504,7,2,4
0.5,2504,4,1,4
0.5,2504,6,3,4
0.5,2504,4,0,5
0.7,2504,9,6,2
0.6,2504,9,2,3
0.5,2504,3,2,7
0.5,2504,2,2,6
0.7,2504,9,7,2
0.51,2504,6,0,5
0.55,2504,9,5,6
0.8,2504,9,8,2
0.52,2504,9,6,6
0.71,2506,9,0,0
0.71,2506,9,7,7
0.52,2506,9,3,2
0.56,2506,9,0,5
0.6,2506,9,6,6
0.72,2506,9,5,0
0.63,2506,9,2,3
0.55,2506,9,3,2
0.52,2506,9,3,2
0.7,2506,9,5,3
0.52,2506,9,2,3
0.87,2506,5,8,5
0.46,2506,9,4,1
0.5,2506,5,0,4
0.6,2506,2,0,7
0.55,2506,9,3,2
0.6,2506,2,3,7
0.55,2506,9,5,4
0.7,2506,9,6,4
0.54,2506,9,1,3
0.58,2506,8,10,7
0.58,2506,8,10,5
0.58,2506,8,10,4
0.71,2506,9,0,0
0.5,2506,9,3,2
0.51,2506,9,3,4
0.51,2506,9,3,2
0.5,2506,9,5,7
0.58,2506,1,10,5
0.45,2506,9,1,7
0.5,2506,5,0,4
0.7,2506,9,6,3
0.5,2506,9,5,7
0.58,2506,9,4,3
0.55,2506,9,3,2
0.4,2506,9,0,6
0.4,2506,9,0,6
0.55,2506,9,4,2
0.51,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,1,4
0.51,2508,9,4,4
0.54,2508,9,3,3
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,1,4
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.76,2508,2,7,1
0.5,2508,9,5,4
0.5,2508,3,1,7
0.5,2508,9,5,4
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,9,3,2
0.5,2508,5,1,1
0.5,2508,2,0,6
0.53,2508,9,3,6
0.52,2508,9,4,4
0.5,2508,9,5,4
0.5,2508,9,3,2
0.51,2508,9,4,4
1.32,2508,9,6,0
0.5,2508,9,3,2
0.5,2508,5,1,7
0.5,2508,9,3,5
0.5,2508,8,0,4
0.5,2508,5,2,7
0.5,2508,5,1,7
0.51,2508,8,3,1
0.5,2508,9,5,4
0.5,2508,9,5,4
0.5,2508,9,5,4
0.5,2508,9,5,4
0.5,2508,9,5,4
0.8,2508,9,9,5
0.5,2508,9,5,4
0.5,2508,9,5,4
0.5,2508,9,5,4
0.5,2508,9,5,4
0.5,2508,9,5,4
0.5,2508,9,5,4
0.5,2508,9,5,4
0.5,2508,9,0,4
0.5,2508,9,3,2
0.7,2510,9,4,3
0.57,2510,9,5,5
0.7,2510,9,6,4
0.7,2510,9,6,4
0.7,2510,9,6,4
0.71,2510,9,3,0
0.57,2510,9,5,5
0.7,2510,9,6,2
0.51,2510,9,1,5
0.83,2510,9,9,4
0.51,2510,9,1,5
0.59,2510,9,5,5
0.7,2510,9,2,0
0.5,2510,6,0,7
0.42,2510,9,0,6
0.56,2510,9,6,4
0.7,2510,9,6,2
0.7,2510,9,7,7
0.57,2510,9,4,2
0.74,2510,9,7,4
0.52,2510,9,6,6
0.52,2510,9,6,6
0.61,2510,9,2,3
0.6,2510,5,5,5
0.51,2510,9,0,2
0.52,2510,7,1,1
0.52,2510,7,0,6
0.41,2510,9,0,6
0.63,2510,9,5,3
0.31,2511,1,10,2
0.31,2511,1,10,2
0.31,2511,6,10,0
0.5,2512,9,4,2
0.53,2512,9,4,5
0.81,2512,5,7,5
0.53,2512,9,0,2
0.7,2512,9,7,5
0.61,2512,9,6,6
0.7,2512,9,7,5
0.71,2512,9,6,3
0.5,2512,9,5,5
0.62,2512,6,1,2
0.7,2512,9,8,5
0.71,2512,7,6,5
0.5,2512,9,4,2
0.5,2512,9,5,5
0.5,2512,9,5,5
0.5,2512,9,5,5
0.7,2512,9,6,3
0.7,2512,9,6,3
0.5,2512,9,0,5
0.46,2512,9,1,4
0.5,2512,9,3,5
0.53,2512,9,0,2
0.5,2512,9,4,2
0.7,2512,9,6,3
0.5,2512,9,4,2
0.54,2512,0,2,4
0.53,2512,2,2,7
0.54,2512,4,2,4
0.52,2512,7,0,4
0.54,2512,1,2,4
0.54,2512,6,4,1
0.75,2512,9,7,7
0.5,2512,4,0,5
0.62,2512,9,2,3
0.5,2512,9,1,2
0.5,2512,9,5,5
0.46,2512,9,3,6
0.5,2512,3,2,7
0.52,2512,9,5,7
0.5,2512,6,2,4
0.5,2512,3,2,7
0.5,2512,3,2,4
0.52,2512,2,2,6
0.5,2512,9,0,5
0.51,2512,9,4,5
0.5,2512,5,1,4
0.5,2512,9,0,5
0.5,2512,9,4,6
0.5,2512,9,4,4
0.5,2512,9,5,5
0.53,2512,3,2,7
0.54,2512,9,4,2
0.47,2513,8,10,4
0.68,2514,9,6,3
0.56,2514,9,5,4
0.57,2514,8,3,5
0.51,2514,6,0,5
0.57,2514,9,1,2
0.7,2514,9,6,7
0.5,2514,7,0,6
0.5,2514,9,0,2
0.5,2514,9,2,2
0.42,2514,9,0,1
0.5,2514,9,0,2
0.5,2514,9,4,5
0.5,2514,9,2,2
0.56,2514,9,2,2
0.42,2514,9,2,1
0.56,2514,7,2,6
0.42,2514,9,0,1
0.42,2514,9,1,6
0.57,2514,5,4,6
0.52,2514,9,2,2
0.5,2516,9,2,2
0.5,2516,9,2,2
0.5,2516,9,2,2
0.5,2516,9,0,2
0.73,2516,9,8,2
0.5,2516,9,4,5
0.5,2516,9,2,2
0.5,2516,9,5,7
0.5,2516,9,0,2
0.52,2516,9,5,5
0.52,2516,9,5,5
0.52,2516,9,5,5
0.52,2516,9,3,5
0.5,2516,9,2,2
0.5,2516,9,2,2
0.5,2516,9,0,2
0.5,2516,9,0,2
0.5,2516,9,0,2
0.5,2516,9,0,2
0.5,2516,9,0,2
0.5,2516,9,0,2
0.5,2516,9,0,2
0.5,2516,9,0,2
0.5,2516,9,0,2
0.5,2516,9,0,2
0.71,2516,9,8,5
0.5,2516,9,4,5
0.5,2516,9,4,5
0.5,2516,9,2,2
0.5,2516,9,2,2
0.5,2516,9,4,5
0.5,2516,9,2,2
0.5,2516,9,2,2
0.59,2516,8,4,5
0.5,2516,9,2,2
0.5,2516,9,2,2
0.5,2516,9,2,2
0.5,2516,9,0,2
0.5,2516,9,2,2
0.5,2516,9,4,4
0.5,2516,9,0,2
0.5,2516,9,0,2
0.5,2516,9,0,2
0.5,2516,9,0,2
0.5,2516,9,2,2
0.5,2516,9,2,2
0.5,2516,9,2,2
0.5,2516,9,2,2
0.5,2516,9,2,2
0.5,2516,9,5,7
0.5,2516,9,2,2
0.5,2516,9,2,2
0.51,2516,7,2,4
0.5,2516,9,0,2
0.5,2516,9,4,5
0.5,2516,5,0,4
0.5,2516,9,3,7
1.0,2516,4,5,0
0.56,2516,2,3,7
0.51,2516,4,0,4
0.55,2516,9,4,5
0.55,2516,9,4,6
0.5,2516,9,0,2
0.55,2516,9,4,5
0.5,2516,9,4,5
1.0,2516,9,6,0
0.73,2516,3,2,0
0.5,2516,3,0,4
0.52,2516,9,4,2
0.51,2516,3,2,5
0.5,2516,9,5,4
0.5,2516,9,4,5
0.5,2516,9,5,7
0.5,2516,9,4,4
0.5,2516,9,2,2
0.5,2516,9,5,4
0.55,2516,9,5,5
0.5,2516,9,3,7
0.6,2516,2,0,5
0.63,2516,9,2,0
0.5,2516,9,0,2
0.53,2516,9,1,5
0.5,2516,9,2,2
0.5,2516,9,4,4
0.5,2516,9,5,4
0.5,2516,9,5,4
0.5,2516,9,4,5
0.5,2516,9,5,7
0.51,2516,3,3,7
0.6,2516,9,5,2
0.5,2516,5,0,5
0.5,2516,9,2,2
0.5,2516,9,4,5
0.54,2516,7,2,6
0.5,2516,9,5,7
0.5,2516,9,5,7
0.5,2516,9,0,5
0.5,2516,9,0,2
0.5,2516,9,2,4
0.58,2518,9,4,2
0.63,2518,9,3,3
0.59,2518,9,3,3
0.54,2518,9,0,2
0.54,2518,9,0,2
0.59,2518,9,3,3
0.7,2518,9,5,3
0.57,2518,7,3,6
0.56,2518,9,2,3
0.81,2518,9,8,2
0.62,2518,9,4,2
0.7,2518,9,7,2
0.7,2518,9,7,2
0.62,2518,2,2,5
0.7,2518,2,5,2
0.51,2518,7,2,6
0.51,2518,3,3,6
0.5,2518,9,4,6
0.51,2518,9,1,2
0.6,2518,6,1,5
0.5,2518,9,1,2
0.51,2518,9,1,2
0.6,2518,2,3,7
0.61,2518,4,4,7
0.51,2518,3,0,4
0.54,2518,9,4,5
0.5,2518,9,6,6
0.53,2520,9,3,2
0.7,2520,9,3,0
0.7,2520,1,10,4
0.9,2520,0,9,7
0.8,2520,9,9,4
0.72,2520,5,6,2
0.7,2520,9,6,5
0.7,2520,3,10,5
1.02,2520,5,7,0
1.0,2520,2,10,0
0.35,2520,4,10,2
0.5,2520,9,0,5
0.7,2520,9,7,2
0.6,2520,9,2,3
0.51,2520,9,3,2
0.6,2520,9,6,7
0.7,2520,9,7,6
0.5,2520,9,2,5
0.5,2520,9,1,2
0.5,2520,9,1,2
0.53,2520,9,5,4
0.7,2520,9,8,7
0.8,2520,9,8,2
0.6,2520,7,1,2
1.01,2520,8,8,3
0.9,2520,7,8,5
0.48,2520,9,1,3
0.63,2520,9,0,3
0.72,2520,9,6,3
0.9,2520,6,6,3
0.7,2520,9,6,3
0.6,2520,9,1,2
0.6,2520,9,2,3
0.5,2520,9,2,5
0.73,2520,9,9,6
0.5,2520,9,1,2
0.7,2520,9,6,5
0.7,2520,9,7,2
0.5,2520,9,1,2
0.5,2520,9,2,5
0.7,2520,6,7,2
0.5,2520,9,2,5
0.5,2520,9,1,2
0.5,2520,9,1,2
0.5,2520,9,1,2
0.6,2520,9,6,5
0.5,2520,9,1,2
0.5,2520,9,1,5
0.53,2520,9,5,4
0.6,2520,9,6,7
0.6,2520,9,1,0
0.7,2520,9,6,5
0.6,2520,9,7,1
0.7,2520,9,7,2
0.7,2520,5,6,2
0.7,2520,3,3,2
0.6,2520,4,4,7
0.5,2520,3,2,7
0.5,2520,8,0,1
0.7,2520,6,5,6
0.51,2520,7,1,1
0.5,2520,3,0,7
0.5,2520,3,0,7
1.0,2520,5,4,0
0.7,2520,6,10,3
0.7,2520,3,10,0
0.7,2520,5,2,0
0.5,2520,9,1,2
0.63,2520,2,5,2
0.5,2520,4,0,5
0.5,2520,9,1,2
0.6,2520,9,6,1
0.5,2520,1,10,4
0.5,2520,5,10,4
0.6,2520,9,1,3
0.57,2520,9,5,7
0.4,2520,6,10,5
0.7,2520,9,7,2
1.0,2520,1,10,0
0.53,2520,2,2,1
1.0,2520,2,9,5
0.5,2520,3,0,7
0.54,2520,3,2,4
0.5,2520,9,3,7
0.5,2520,5,10,5
0.6,2520,2,3,5
0.5,2520,9,5,1
0.6,2520,9,7,1
0.5,2520,9,5,6
0.5,2520,9,5,6
0.5,2520,6,0,7
0.45,2520,9,2,4
0.7,2520,9,6,5
0.51,2520,3,1,1
0.5,2520,5,1,6
0.5,2520,1,10,1
0.5,2520,9,5,6
0.5,2520,9,5,6
0.5,2520,9,5,1
0.6,2520,2,3,5
0.6,2520,9,7,1
0.7,2520,8,10,5
0.5,2520,9,5,6
0.73,2520,2,6,6
0.5,2520,9,4,7
0.5,2520,9,1,2
0.52,2520,9,6,6
0.5,2520,9,1,2
0.5,2520,9,5,6
0.5,2520,3,3,7
0.51,2522,9,3,2
0.5,2522,9,1,5
0.55,2522,9,1,2
0.57,2522,9,2,3
0.5,2522,9,1,5
0.55,2522,9,6,6
0.41,2436,8,10,3
0.51,2436,5,2,4
0.5,2436,7,2,6
0.6,2436,9,6,6
0.54,2436,9,6,4
0.33,2436,8,10,2
0.51,2436,9,4,2
0.7,2436,9,7,4
0.53,2436,3,3,4
0.5,2436,9,6,6
0.6,2436,2,2,4
0.46,2436,9,3,4
0.56,2438,9,2,2
0.71,2438,5,6,5
0.5,2438,9,0,4
0.5,2438,9,4,4
0.5,2438,9,0,4
0.61,2438,9,5,2
0.71,2438,9,6,3
0.53,2438,9,5,5
0.53,2438,9,3,3
0.71,2438,9,6,3
0.56,2438,2,2,7
0.5,2438,9,4,5
0.58,2438,9,5,7
0.57,2438,9,4,5
0.55,2438,5,0,5
0.6,2438,9,6,5
0.5,2438,9,0,4
0.56,2438,9,5,7
0.5,2438,9,4,4
0.5,2438,9,0,4
0.5,2438,9,4,4
0.53,2438,9,7,7
0.5,2438,6,3,7
0.5,2438,9,4,4
0.5,2438,9,0,2
0.5,2438,9,4,4
0.5,2438,3,3,7
0.61,2439,5,10,2
0.63,2439,8,10,2
0.61,2439,1,10,2
0.61,2439,1,10,2
0.5,2440,9,1,2
0.53,2440,9,4,4
0.5,2440,9,4,7
0.52,2440,9,1,2
0.5,2440,9,4,7
0.7,2440,9,7,5
0.5,2440,9,1,5
0.5,2440,9,1,5
0.7,2440,9,7,5
0.67,2440,9,6,7
0.45,2440,9,1,7
0.52,2440,9,2,2
1.0,2440,3,9,3
0.52,2440,7,3,1
0.5,2440,9,2,5
0.55,2440,9,3,4
0.5,2440,9,5,7
0.44,2440,9,0,6
0.7,2440,9,6,3
0.5,2440,9,2,2
0.5,2440,9,2,2
0.5,2440,9,2,2
0.6,2440,2,1,5
0.5,2440,3,0,4
0.53,2440,3,2,4
0.5,2440,3,1,7
0.5,2440,6,1,6
0.7,2440,9,6,3
0.5,2440,5,0,4
0.7,2440,9,7,5
0.5,2440,9,2,5
0.5,2440,9,5,4
0.5,2440,6,2,7
0.5,2440,9,1,5
0.5,2440,9,4,7
0.51,2440,8,1,4
0.5,2440,4,1,7
0.5,2440,9,4,7
0.5,2440,9,4,7
0.5,2440,9,0,2
0.5,2440,9,0,2
0.5,2440,9,3,4
0.56,2440,9,5,4
0.59,2440,7,2,5
0.5,2440,9,2,5
0.5,2440,9,3,4
0.7,2440,2,6,4
0.7,2440,9,7,4
1.13,2441,6,10,2
0.5,2442,9,3,2
0.57,2442,9,5,7
0.5,2442,9,3,2
0.55,2442,9,4,5
0.5,2442,9,0,2
0.5,2442,9,0,2
0.5,2442,9,2,2
0.5,2442,9,4,5
0.55,2442,9,0,3
0.5,2442,9,4,5
0.5,2442,9,4,5
0.5,2442,9,3,2
0.72,2442,7,1,0
0.5,2442,9,4,5
0.5,2442,9,4,5
0.5,2442,9,4,5
0.5,2442,9,0,2
0.5,2442,9,0,2
0.5,2442,9,0,2
0.5,2442,9,5,4
0.5,2442,9,0,2
0.5,2442,9,0,2
0.5,2442,9,3,2
0.5,2442,9,3,2
0.5,2442,9,3,2
0.5,2442,9,3,2
0.5,2442,9,3,2
0.5,2442,9,3,2
0.5,2442,9,3,2
0.5,2442,9,3,2
0.5,2442,9,5,4
0.5,2442,9,5,4
0.5,2442,9,0,2
0.5,2442,9,4,5
0.55,2442,9,4,5
0.63,2442,9,1,3
0.55,2442,9,0,3
0.55,2442,0,0,6
0.5,2442,9,5,4
0.5,2442,9,4,5
0.5,2442,9,4,5
0.5,2442,9,0,2
